Time (s)	Signal (V)
0.008831	-1.376512
0.008832	-0.345877
0.008833	0.791254
0.008834	1.661911
0.008835	1.996223
0.008836	1.708634
0.008837	0.910639
0.008838	-0.140137
0.008839	-1.134199
0.008840	-1.804105
0.008841	-1.996151
0.008842	-1.694709
0.008843	-1.007726
0.008844	-0.118870
0.008845	0.767410
0.008846	1.477758
0.008847	1.898426
0.008848	1.988973
0.008849	1.770663
0.008850	1.312778
0.008851	0.706831
0.008852	0.047398
0.008853	-0.539373
0.008854	-1.086993
0.008855	-1.515552
0.008856	-1.807649
0.008857	-1.963928
0.008858	-1.999857
0.008859	-1.935895
0.008860	-1.795082
0.008861	-1.601425
0.008862	-1.375867
0.008863	-1.134682
0.008864	-0.891564
0.008865	-0.657307
0.008866	-0.436100
0.008867	-0.233421
0.008868	-0.049753
0.008869	0.113132
0.008870	0.258133
0.008871	0.385089
0.008872	0.496257
0.008873	0.593408
0.008874	0.679281
0.008875	0.756454
0.008876	0.826055
0.008877	0.891305
0.008878	0.953817
0.008879	1.015040
0.008880	1.076747
0.008881	1.141997
0.008882	1.210632
0.008883	1.283616
0.008884	1.362400
0.008885	1.446341
0.008886	1.534953
0.008887	1.627271
0.008888	1.719267
0.008889	1.808364
0.008890	1.888115
0.008891	1.952561
0.008892	1.991228
0.008893	1.993967
0.008894	1.948694
0.008895	1.842842
0.008896	1.662394
0.008897	1.402357
0.008898	1.054030
0.008899	0.622247
0.008900	0.121671
0.008901	-0.421116
0.008902	-0.963259
0.008903	-1.480913
0.008904	-1.834072
0.008905	-1.995023
0.008906	-1.914145
0.008907	-1.565980
0.008908	-0.968576
0.008909	-0.188470
0.008910	0.652697
0.008911	1.399779
0.008912	1.885537
0.008913	1.978178
0.008914	1.619699
0.008915	0.859405
0.008916	-0.137398
0.008917	-1.119054
0.008918	-1.808616
0.008919	-1.988418
0.008920	-1.577902
0.008921	-0.677285
0.008922	0.446795
0.008923	1.437157
0.008924	1.962711
0.008925	1.836881
0.008926	1.090119
0.008927	-0.030419
0.008928	-1.142255
0.008929	-1.864200
0.008930	-1.950234
0.008931	-1.376673
0.008932	-0.346038
0.008933	0.791415
0.008934	1.661750
0.008935	1.996384
0.008936	1.708473
0.008937	0.910478
0.008938	-0.140137
0.008939	-1.133877
0.008940	-1.803782
0.008941	-1.995990
0.008942	-1.694870
0.008943	-1.007565
0.008944	-0.119031
0.008945	0.767249
0.008946	1.478080
0.008947	1.898910
0.008948	1.988973
0.008949	1.770985
0.008950	1.312939
0.008951	0.707315
0.008952	0.047398
0.008953	-0.539051
0.008954	-1.086993
0.008955	-1.515874
0.008956	-1.807327
0.008957	-1.964090
0.008958	-2.000340
0.008959	-1.935734
0.008960	-1.794921
0.008961	-1.601908
0.008962	-1.376029
0.008963	-1.134682
0.008964	-0.892208
0.008965	-0.656824
0.008966	-0.436100
0.008967	-0.233582
0.008968	-0.049270
0.008969	0.114098
0.008970	0.258294
0.008971	0.385089
0.008972	0.496257
0.008973	0.593891
0.008974	0.679281
0.008975	0.756454
0.008976	0.825894
0.008977	0.891305
0.008978	0.953817
0.008979	1.015040
0.008980	1.076747
0.008981	1.142158
0.008982	1.210632
0.008983	1.283294
0.008984	1.362078
0.008985	1.446180
0.008986	1.534792
0.008987	1.627110
0.008988	1.719267
0.008989	1.808525
0.008990	1.888437
0.008991	1.952561
0.008992	1.991390
0.008993	1.994451
0.008994	1.949016
0.008995	1.842842
0.008996	1.663844
0.008997	1.402679
0.008998	1.054674
0.008999	0.622569
0.009000	0.121509
0.009001	-0.421278
0.009002	-0.963420
0.009003	-1.481074
0.009004	-1.833910
0.009005	-1.995668
0.009006	-1.914145
0.009007	-1.565980
0.009008	-0.968253
0.009009	-0.188309
0.009010	0.652697
0.009011	1.398812
0.009012	1.884732
0.009013	1.978017
0.009014	1.619860
0.009015	0.859727
0.009016	-0.137398
0.009017	-1.119054
0.009018	-1.808455
0.009019	-1.988740
0.009020	-1.578225
0.009021	-0.677768
0.009022	0.446473
0.009023	1.436996
0.009024	1.962228
0.009025	1.836720
0.009026	1.089958
0.009027	-0.030903
0.009028	-1.142255
0.009029	-1.863877
0.009030	-1.950556
0.009031	-1.376995
0.009032	-0.345716
0.009033	0.791254
0.009034	1.662072
0.009035	1.996384
0.009036	1.708634
0.009037	0.910961
0.009038	-0.139815
0.009039	-1.134038
0.009040	-1.803943
0.009041	-1.996312
0.009042	-1.695354
0.009043	-1.008370
0.009044	-0.118870
0.009045	0.767410
0.009046	1.477597
0.009047	1.898910
0.009048	1.989134
0.009049	1.770663
0.009050	1.313100
0.009051	0.707315
0.009052	0.047559
0.009053	-0.538728
0.009054	-1.086993
0.009055	-1.515874
0.009056	-1.807810
0.009057	-1.964251
0.009058	-2.000179
0.009059	-1.935411
0.009060	-1.795404
0.009061	-1.601425
0.009062	-1.375867
0.009063	-1.135005
0.009064	-0.892047
0.009065	-0.657307
0.009066	-0.435617
0.009067	-0.233421
0.009068	-0.049914
0.009069	0.113776
0.009070	0.258133
0.009071	0.385250
0.009072	0.496096
0.009073	0.593569
0.009074	0.679120
0.009075	0.756293
0.009076	0.826377
0.009077	0.891144
0.009078	0.953656
0.009079	1.014879
0.009080	1.077230
0.009081	1.142158
0.009082	1.210148
0.009083	1.283455
0.009084	1.362078
0.009085	1.446341
0.009086	1.535114
0.009087	1.626788
0.009088	1.719590
0.009089	1.808202
0.009090	1.887793
0.009091	1.952239
0.009092	1.991551
0.009093	1.994290
0.009094	1.948855
0.009095	1.842681
0.009096	1.663844
0.009097	1.402679
0.009098	1.054352
0.009099	0.622569
0.009100	0.121671
0.009101	-0.421439
0.009102	-0.963581
0.009103	-1.481557
0.009104	-1.834072
0.009105	-1.995507
0.009106	-1.914628
0.009107	-1.566463
0.009108	-0.968576
0.009109	-0.188793
0.009110	0.652536
0.009111	1.398651
0.009112	1.885054
0.009113	1.977373
0.009114	1.618893
0.009115	0.859244
0.009116	-0.137237
0.009117	-1.119216
0.009118	-1.808616
0.009119	-1.988579
0.009120	-1.578225
0.009121	-0.677607
0.009122	0.446473
0.009123	1.436996
0.009124	1.962550
0.009125	1.837203
0.009126	1.090119
0.009127	-0.030419
0.009128	-1.141771
0.009129	-1.864200
0.009130	-1.949912
0.009131	-1.377317
0.009132	-0.346038
0.009133	0.791093
0.009134	1.661750
0.009135	1.996223
0.009136	1.708473
0.009137	0.910639
0.009138	-0.139976
0.009139	-1.133555
0.009140	-1.803782
0.009141	-1.996151
0.009142	-1.694709
0.009143	-1.008048
0.009144	-0.119192
0.009145	0.767571
0.009146	1.477758
0.009147	1.898910
0.009148	1.988973
0.009149	1.770985
0.009150	1.313100
0.009151	0.706831
0.009152	0.047559
0.009153	-0.538889
0.009154	-1.086993
0.009155	-1.515713
0.009156	-1.807810
0.009157	-1.964412
0.009158	-2.000179
0.009159	-1.935573
0.009160	-1.795082
0.009161	-1.601425
0.009162	-1.376029
0.009163	-1.134521
0.009164	-0.892208
0.009165	-0.657629
0.009166	-0.436422
0.009167	-0.233099
0.009168	-0.049753
0.009169	0.113454
0.009170	0.258133
0.009171	0.384928
0.009172	0.495935
0.009173	0.593730
0.009174	0.679281
0.009175	0.756454
0.009176	0.826216
0.009177	0.891305
0.009178	0.953495
0.009179	1.015040
0.009180	1.077391
0.009181	1.141997
0.009182	1.210148
0.009183	1.283616
0.009184	1.362078
0.009185	1.446180
0.009186	1.534953
0.009187	1.626788
0.009188	1.719429
0.009189	1.807880
0.009190	1.889082
0.009191	1.952239
0.009192	1.991228
0.009193	1.994612
0.009194	1.949016
0.009195	1.842520
0.009196	1.664005
0.009197	1.402679
0.009198	1.054674
0.009199	0.622730
0.009200	0.121509
0.009201	-0.421278
0.009202	-0.963581
0.009203	-1.481396
0.009204	-1.834072
0.009205	-1.995668
0.009206	-1.914950
0.009207	-1.566947
0.009208	-0.968253
0.009209	-0.188632
0.009210	0.652858
0.009211	1.398973
0.009212	1.885054
0.009213	1.977534
0.009214	1.618732
0.009215	0.859244
0.009216	-0.137076
0.009217	-1.118249
0.009218	-1.807327
0.009219	-1.987451
0.009220	-1.577419
0.009221	-0.677607
0.009222	0.446151
0.009223	1.436835
0.009224	1.962389
0.009225	1.837042
0.009226	1.090441
0.009227	-0.029775
0.009228	-1.142093
0.009229	-1.864039
0.009230	-1.950073
0.009231	-1.376995
0.009232	-0.346683
0.009233	0.790771
0.009234	1.661750
0.009235	1.996545
0.009236	1.708795
0.009237	0.910800
0.009238	-0.140137
0.009239	-1.133877
0.009240	-1.803782
0.009241	-1.995990
0.009242	-1.694709
0.009243	-1.008370
0.009244	-0.119031
0.009245	0.767249
0.009246	1.477436
0.009247	1.898749
0.009248	1.989456
0.009249	1.770824
0.009250	1.313422
0.009251	0.707315
0.009252	0.047720
0.009253	-0.539051
0.009254	-1.086832
0.009255	-1.515552
0.009256	-1.807488
0.009257	-1.964412
0.009258	-2.000018
0.009259	-1.935895
0.009260	-1.795404
0.009261	-1.602069
0.009262	-1.375867
0.009263	-1.135005
0.009264	-0.892047
0.009265	-0.657629
0.009266	-0.436583
0.009267	-0.233743
0.009268	-0.049914
0.009269	0.113776
0.009270	0.257972
0.009271	0.384928
0.009272	0.496257
0.009273	0.593569
0.009274	0.679281
0.009275	0.755810
0.009276	0.826055
0.009277	0.891305
0.009278	0.953495
0.009279	1.014557
0.009280	1.077230
0.009281	1.142158
0.009282	1.210632
0.009283	1.283455
0.009284	1.362078
0.009285	1.446341
0.009286	1.534953
0.009287	1.626788
0.009288	1.719590
0.009289	1.808202
0.009290	1.888599
0.009291	1.952400
0.009292	1.991551
0.009293	1.994773
0.009294	1.949178
0.009295	1.842842
0.009296	1.664005
0.009297	1.402518
0.009298	1.054835
0.009299	0.622892
0.009300	0.121832
0.009301	-0.421116
0.009302	-0.963420
0.009303	-1.481396
0.009304	-1.834716
0.009305	-1.996151
0.009306	-1.915111
0.009307	-1.567108
0.009308	-0.968737
0.009309	-0.188793
0.009310	0.652375
0.009311	1.398812
0.009312	1.884732
0.009313	1.977534
0.009314	1.619216
0.009315	0.859083
0.009316	-0.137076
0.009317	-1.117927
0.009318	-1.807971
0.009319	-1.987290
0.009320	-1.577258
0.009321	-0.677446
0.009322	0.445990
0.009323	1.435868
0.009324	1.962228
0.009325	1.836881
0.009326	1.090119
0.009327	-0.029936
0.009328	-1.141932
0.009329	-1.864200
0.009330	-1.950717
0.009331	-1.377479
0.009332	-0.346522
0.009333	0.790932
0.009334	1.661750
0.009335	1.996706
0.009336	1.708956
0.009337	0.910961
0.009338	-0.139976
0.009339	-1.133716
0.009340	-1.803782
0.009341	-1.995990
0.009342	-1.695192
0.009343	-1.008370
0.009344	-0.119514
0.009345	0.767087
0.009346	1.477597
0.009347	1.898588
0.009348	1.989295
0.009349	1.770985
0.009350	1.313100
0.009351	0.707315
0.009352	0.047720
0.009353	-0.538567
0.009354	-1.086832
0.009355	-1.515552
0.009356	-1.807810
0.009357	-1.964412
0.009358	-2.000501
0.009359	-1.935573
0.009360	-1.795082
0.009361	-1.602069
0.009362	-1.375867
0.009363	-1.135005
0.009364	-0.891725
0.009365	-0.657468
0.009366	-0.436100
0.009367	-0.233421
0.009368	-0.049753
0.009369	0.113454
0.009370	0.258455
0.009371	0.384928
0.009372	0.496257
0.009373	0.593247
0.009374	0.678959
0.009375	0.756454
0.009376	0.826216
0.009377	0.891628
0.009378	0.953495
0.009379	1.015201
0.009380	1.077230
0.009381	1.142320
0.009382	1.210309
0.009383	1.283616
0.009384	1.362400
0.009385	1.446180
0.009386	1.535114
0.009387	1.626788
0.009388	1.719429
0.009389	1.808364
0.009390	1.888437
0.009391	1.952400
0.009392	1.991551
0.009393	1.994773
0.009394	1.949016
0.009395	1.843003
0.009396	1.663683
0.009397	1.402357
0.009398	1.054835
0.009399	0.622892
0.009400	0.121993
0.009401	-0.421116
0.009402	-0.963098
0.009403	-1.481235
0.009404	-1.834394
0.009405	-1.995829
0.009406	-1.914789
0.009407	-1.566947
0.009408	-0.969059
0.009409	-0.189115
0.009410	0.652214
0.009411	1.398812
0.009412	1.885215
0.009413	1.978017
0.009414	1.618571
0.009415	0.858922
0.009416	-0.136915
0.009417	-1.118249
0.009418	-1.808132
0.009419	-1.987290
0.009420	-1.577580
0.009421	-0.677124
0.009422	0.445990
0.009423	1.435868
0.009424	1.961583
0.009425	1.835914
0.009426	1.089636
0.009427	-0.029775
0.009428	-1.141932
0.009429	-1.864039
0.009430	-1.950395
0.009431	-1.377317
0.009432	-0.346683
0.009433	0.790771
0.009434	1.661750
0.009435	1.996223
0.009436	1.708956
0.009437	0.910961
0.009438	-0.139976
0.009439	-1.133877
0.009440	-1.803782
0.009441	-1.996151
0.009442	-1.695354
0.009443	-1.008209
0.009444	-0.119676
0.009445	0.767087
0.009446	1.477919
0.009447	1.898910
0.009448	1.989134
0.009449	1.771146
0.009450	1.313261
0.009451	0.707637
0.009452	0.048203
0.009453	-0.539051
0.009454	-1.087154
0.009455	-1.515713
0.009456	-1.807488
0.009457	-1.965056
0.009458	-2.000179
0.009459	-1.936056
0.009460	-1.795082
0.009461	-1.602069
0.009462	-1.376029
0.009463	-1.134843
0.009464	-0.891886
0.009465	-0.656985
0.009466	-0.436583
0.009467	-0.233260
0.009468	-0.049753
0.009469	0.113454
0.009470	0.258133
0.009471	0.384606
0.009472	0.495935
0.009473	0.593730
0.009474	0.679281
0.009475	0.756615
0.009476	0.825894
0.009477	0.890983
0.009478	0.953656
0.009479	1.015362
0.009480	1.077391
0.009481	1.142158
0.009482	1.210632
0.009483	1.283777
0.009484	1.361917
0.009485	1.446018
0.009486	1.534792
0.009487	1.626788
0.009488	1.719267
0.009489	1.808525
0.009490	1.888599
0.009491	1.952239
0.009492	1.991390
0.009493	1.994290
0.009494	1.948855
0.009495	1.843003
0.009496	1.664005
0.009497	1.402679
0.009498	1.054674
0.009499	0.622730
0.009500	0.121671
0.009501	-0.421278
0.009502	-0.963420
0.009503	-1.481235
0.009504	-1.834233
0.009505	-1.996151
0.009506	-1.914789
0.009507	-1.566786
0.009508	-0.968898
0.009509	-0.188632
0.009510	0.652375
0.009511	1.398973
0.009512	1.885376
0.009513	1.978178
0.009514	1.619538
0.009515	0.859566
0.009516	-0.136915
0.009517	-1.118571
0.009518	-1.807810
0.009519	-1.987934
0.009520	-1.577741
0.009521	-0.677607
0.009522	0.445829
0.009523	1.435707
0.009524	1.961744
0.009525	1.836075
0.009526	1.089797
0.009527	-0.029936
0.009528	-1.141288
0.009529	-1.862589
0.009530	-1.949751
0.009531	-1.376834
0.009532	-0.346360
0.009533	0.790449
0.009534	1.661589
0.009535	1.996384
0.009536	1.708956
0.009537	0.911122
0.009538	-0.139492
0.009539	-1.133716
0.009540	-1.803943
0.009541	-1.996151
0.009542	-1.694870
0.009543	-1.008693
0.009544	-0.119514
0.009545	0.767087
0.009546	1.477436
0.009547	1.899071
0.009548	1.988812
0.009549	1.770824
0.009550	1.313422
0.009551	0.707315
0.009552	0.047398
0.009553	-0.538567
0.009554	-1.086993
0.009555	-1.515874
0.009556	-1.807649
0.009557	-1.964412
0.009558	-2.000018
0.009559	-1.935734
0.009560	-1.795243
0.009561	-1.601747
0.009562	-1.376512
0.009563	-1.134521
0.009564	-0.892208
0.009565	-0.657307
0.009566	-0.436261
0.009567	-0.233904
0.009568	-0.049592
0.009569	0.113293
0.009570	0.257972
0.009571	0.385089
0.009572	0.496096
0.009573	0.593730
0.009574	0.679120
0.009575	0.756615
0.009576	0.825894
0.009577	0.891628
0.009578	0.953978
0.009579	1.015040
0.009580	1.077391
0.009581	1.141997
0.009582	1.210632
0.009583	1.283616
0.009584	1.362400
0.009585	1.446018
0.009586	1.534792
0.009587	1.626949
0.009588	1.719429
0.009589	1.808364
0.009590	1.888760
0.009591	1.952078
0.009592	1.991228
0.009593	1.994451
0.009594	1.949016
0.009595	1.843164
0.009596	1.664005
0.009597	1.402840
0.009598	1.054835
0.009599	0.623053
0.009600	0.121993
0.009601	-0.420794
0.009602	-0.963259
0.009603	-1.480913
0.009604	-1.834716
0.009605	-1.995829
0.009606	-1.914789
0.009607	-1.566947
0.009608	-0.968737
0.009609	-0.189115
0.009610	0.652375
0.009611	1.398812
0.009612	1.885376
0.009613	1.978178
0.009614	1.619538
0.009615	0.859888
0.009616	-0.136753
0.009617	-1.118410
0.009618	-1.807649
0.009619	-1.988095
0.009620	-1.577580
0.009621	-0.677607
0.009622	0.445829
0.009623	1.436029
0.009624	1.961906
0.009625	1.836559
0.009626	1.089797
0.009627	-0.030097
0.009628	-1.141127
0.009629	-1.863072
0.009630	-1.949589
0.009631	-1.376995
0.009632	-0.346683
0.009633	0.789965
0.009634	1.660944
0.009635	1.996223
0.009636	1.708956
0.009637	0.911445
0.009638	-0.139815
0.009639	-1.133393
0.009640	-1.803782
0.009641	-1.996151
0.009642	-1.695192
0.009643	-1.008370
0.009644	-0.119676
0.009645	0.767087
0.009646	1.477758
0.009647	1.899232
0.009648	1.989456
0.009649	1.770985
0.009650	1.313422
0.009651	0.707476
0.009652	0.048042
0.009653	-0.538728
0.009654	-1.086993
0.009655	-1.515552
0.009656	-1.807810
0.009657	-1.964251
0.009658	-2.000340
0.009659	-1.935734
0.009660	-1.795082
0.009661	-1.601908
0.009662	-1.376512
0.009663	-1.135166
0.009664	-0.891886
0.009665	-0.657468
0.009666	-0.436261
0.009667	-0.233743
0.009668	-0.049914
0.009669	0.113454
0.009670	0.258294
0.009671	0.385089
0.009672	0.495935
0.009673	0.593408
0.009674	0.679764
0.009675	0.756454
0.009676	0.826055
0.009677	0.890983
0.009678	0.953495
0.009679	1.015201
0.009680	1.076908
0.009681	1.142158
0.009682	1.210471
0.009683	1.283938
0.009684	1.362400
0.009685	1.446502
0.009686	1.535275
0.009687	1.626949
0.009688	1.719429
0.009689	1.808686
0.009690	1.888760
0.009691	1.952722
0.009692	1.991067
0.009693	1.994451
0.009694	1.949016
0.009695	1.843164
0.009696	1.664005
0.009697	1.402840
0.009698	1.054674
0.009699	0.623053
0.009700	0.121993
0.009701	-0.421116
0.009702	-0.963098
0.009703	-1.481235
0.009704	-1.834072
0.009705	-1.995829
0.009706	-1.914789
0.009707	-1.567108
0.009708	-0.968737
0.009709	-0.188954
0.009710	0.652053
0.009711	1.398812
0.009712	1.885376
0.009713	1.977856
0.009714	1.619377
0.009715	0.859727
0.009716	-0.136915
0.009717	-1.118088
0.009718	-1.807810
0.009719	-1.988095
0.009720	-1.578708
0.009721	-0.677446
0.009722	0.445345
0.009723	1.435868
0.009724	1.962389
0.009725	1.837203
0.009726	1.089797
0.009727	-0.029453
0.009728	-1.140966
0.009729	-1.862750
0.009730	-1.949589
0.009731	-1.376673
0.009732	-0.346844
0.009733	0.790449
0.009734	1.660622
0.009735	1.995095
0.009736	1.708151
0.009737	0.910800
0.009738	-0.139331
0.009739	-1.133393
0.009740	-1.804105
0.009741	-1.996634
0.009742	-1.695192
0.009743	-1.008370
0.009744	-0.119837
0.009745	0.766604
0.009746	1.477274
0.009747	1.899071
0.009748	1.989295
0.009749	1.771146
0.009750	1.313261
0.009751	0.707637
0.009752	0.048203
0.009753	-0.538406
0.009754	-1.086671
0.009755	-1.515713
0.009756	-1.807810
0.009757	-1.964734
0.009758	-2.000501
0.009759	-1.935895
0.009760	-1.795566
0.009761	-1.601747
0.009762	-1.376029
0.009763	-1.135166
0.009764	-0.892208
0.009765	-0.656985
0.009766	-0.436422
0.009767	-0.233260
0.009768	-0.049914
0.009769	0.113293
0.009770	0.258294
0.009771	0.385089
0.009772	0.496418
0.009773	0.593408
0.009774	0.679281
0.009775	0.756454
0.009776	0.826055
0.009777	0.891467
0.009778	0.953978
0.009779	1.014879
0.009780	1.077069
0.009781	1.142158
0.009782	1.210632
0.009783	1.283616
0.009784	1.362239
0.009785	1.446180
0.009786	1.534953
0.009787	1.627110
0.009788	1.719429
0.009789	1.808364
0.009790	1.888115
0.009791	1.952722
0.009792	1.991228
0.009793	1.994773
0.009794	1.949339
0.009795	1.843164
0.009796	1.664166
0.009797	1.403001
0.009798	1.054996
0.009799	0.623375
0.009800	0.121993
0.009801	-0.420633
0.009802	-0.962776
0.009803	-1.481235
0.009804	-1.834394
0.009805	-1.995990
0.009806	-1.915272
0.009807	-1.566947
0.009808	-0.969542
0.009809	-0.189276
0.009810	0.651731
0.009811	1.398490
0.009812	1.885376
0.009813	1.978178
0.009814	1.619860
0.009815	0.860050
0.009816	-0.136270
0.009817	-1.117927
0.009818	-1.807488
0.009819	-1.988257
0.009820	-1.578064
0.009821	-0.677446
0.009822	0.445829
0.009823	1.436029
0.009824	1.962067
0.009825	1.836559
0.009826	1.090441
0.009827	-0.029453
0.009828	-1.141449
0.009829	-1.863233
0.009830	-1.949106
0.009831	-1.376834
0.009832	-0.347166
0.009833	0.789965
0.009834	1.660300
0.009835	1.995095
0.009836	1.708151
0.009837	0.911122
0.009838	-0.139331
0.009839	-1.132588
0.009840	-1.802493
0.009841	-1.995184
0.009842	-1.695192
0.009843	-1.008209
0.009844	-0.120159
0.009845	0.766765
0.009846	1.477436
0.009847	1.898910
0.009848	1.989456
0.009849	1.771307
0.009850	1.313422
0.009851	0.707637
0.009852	0.048042
0.009853	-0.538728
0.009854	-1.087154
0.009855	-1.515391
0.009856	-1.807971
0.009857	-1.964412
0.009858	-2.000501
0.009859	-1.936056
0.009860	-1.795566
0.009861	-1.601908
0.009862	-1.376512
0.009863	-1.135166
0.009864	-0.892047
0.009865	-0.657468
0.009866	-0.436100
0.009867	-0.233421
0.009868	-0.049753
0.009869	0.113293
0.009870	0.258133
0.009871	0.385089
0.009872	0.496096
0.009873	0.593408
0.009874	0.679764
0.009875	0.756454
0.009876	0.826377
0.009877	0.891305
0.009878	0.953656
0.009879	1.015040
0.009880	1.077230
0.009881	1.142481
0.009882	1.210793
0.009883	1.283938
0.009884	1.362400
0.009885	1.446341
0.009886	1.534792
0.009887	1.626788
0.009888	1.719267
0.009889	1.808202
0.009890	1.888599
0.009891	1.952561
0.009892	1.991712
0.009893	1.994612
0.009894	1.949500
0.009895	1.843325
0.009896	1.664328
0.009897	1.403001
0.009898	1.054996
0.009899	0.623214
0.009900	0.122154
0.009901	-0.420955
0.009902	-0.963098
0.009903	-1.481235
0.009904	-1.834233
0.009905	-1.995829
0.009906	-1.914950
0.009907	-1.567108
0.009908	-0.968898
0.009909	-0.189115
0.009910	0.652053
0.009911	1.398651
0.009912	1.885054
0.009913	1.978178
0.009914	1.619538
0.009915	0.859566
0.009916	-0.136592
0.009917	-1.117766
0.009918	-1.807488
0.009919	-1.988257
0.009920	-1.577741
0.009921	-0.678090
0.009922	0.445668
0.009923	1.436190
0.009924	1.961906
0.009925	1.836720
0.009926	1.090280
0.009927	-0.029130
0.009928	-1.141449
0.009929	-1.863555
0.009930	-1.950073
0.009931	-1.377479
0.009932	-0.347005
